extern_id;term;Aantal
DAI385917686;D14520;2
DAI197724612;D21200;3
DAI197724612;D21700;3
DAI197724612;D23231;3
DAI256949042;D16200;4
DAI256949042;D16500;4
DAI256949042;D51000;4
DAI256949042;D52000;4
DAI163145830;D52000;1
DAI264810058;D16100;1
DAI330065858;D16100;1
DAI339146915;D12700;2
DAI339146915;D14210;2
DAI111102065;D13200;3
DAI111102065;D14100;3
DAI111102065;D21500;3
DAI170678326;D23340;1
DAI155397214;D23340;1
DAI285554182;D23340;1
DAI343058294;D13100;2
DAI343058294;D24300;2
DAI163684340;D36900;2
DAI163684340;D38000;2
DAI172250897;D41100;2
DAI172250897;D42100;2
DAI069969310;D61000;2
DAI069969310;D63000;2
DAI32647384X;D22700;2
DAI32647384X;D41300;2
DAI15571760X;D41300;2
DAI15571760X;D51000;2
DAI332041581;D15700;1
DAI333771990;D22100;2
DAI333771990;E11000;2
DAI190534664;D42200;2
DAI190534664;D70000;2
DAI06934812X;D14200;2
DAI06934812X;D70000;2
DAI136600042;D23223;2
DAI136600042;D23310;2
DAI075287315;D18220;2
DAI075287315;D22400;2
DAI113447744;D24300;2
DAI113447744;D70000;2
DAI326206280;D35400;2
DAI326206280;D66000;2
DAI079606059;D24000;2
DAI079606059;D70000;2
DAI304088684;D23330;1
DAI290803683;D16400;1
DAI298699451;D21800;1
DAI304576034;D67000;1
DAI17029210X;D14400;3
DAI17029210X;D14410;3
DAI17029210X;E15000;3
DAI072409274;D14600;2
DAI072409274;D15400;2
DAI315104732;D21300;4
DAI315104732;D21500;4
DAI315104732;D21600;4
DAI315104732;D23222;4
DAI352178507;D41200;2
DAI352178507;E14000;2
DAI351942270;D70000;1
DAI244402205;D32000;2
DAI244402205;D53000;2
DAI304546313;D21100;2
DAI304546313;D21400;2
DAI227490150;D41000;2
DAI227490150;D42200;2
DAI330013335;D41000;2
DAI330013335;D42200;2
DAI298675102;D23231;1
DAI074702661;D21800;1
DAI074671278;D37000;1
DAI180499939;D33000;1
DAI304842451;D41500;2
DAI304842451;D41600;2
DAI147751594;D35400;3
DAI147751594;D42200;3
DAI147751594;D66000;3
DAI176579753;D33000;1
DAI32933011X;D23231;2
DAI32933011X;D23310;2
DAI29609823X;D14240;1
DAI079177700;D42100;1
DAI385913532;D11300;2
DAI385913532;D11800;2
DAI283052899;D15700;1
DAI07510010X;D34000;2
DAI07510010X;E14000;2
DAI089172965;D41600;2
DAI089172965;E15000;2
DAI204063132;D24000;1
DAI183578783;D23340;2
DAI183578783;D51000;2
DAI130255394;D41500;1
DAI073088722;D23226;1
DAI08024422X;D35000;2
DAI08024422X;D35100;2
DAI084795832;D37000;1
DAI337697477;D12400;2
DAI337697477;D17000;2
DAI162622163;D51000;1
DAI325604932;D41500;1
DAI270287213;D70000;1
DAI304110701;D21400;3
DAI304110701;D22100;3
DAI304110701;D22400;3
DAI214212831;D14800;1
DAI127710140;D21500;3
DAI127710140;D21700;3
DAI127710140;D23231;3
DAI084948361;D23231;1
DAI276834380;D23340;1
DAI270423702;D23120;1
DAI341387428;D23220;1
DAI17421863X;D21300;4
DAI17421863X;D21500;4
DAI17421863X;D21700;4
DAI17421863X;D23223;4
DAI327474904;D70000;2
DAI327474904;E15000;2
DAI101087322;D16000;4
DAI101087322;D24000;4
DAI101087322;D40000;4
DAI101087322;E13000;4
DAI068430248;D11600;1
DAI328951811;D41500;2
DAI328951811;D41600;2
DAI387561749;D18140;2
DAI387561749;E15000;2
DAI344488454;D15600;1
DAI314599304;D18210;1
DAI344548104;E11000;1
DAI314598324;E15000;1
DAI329510738;D18120;3
DAI329510738;D22400;3
DAI329510738;D22600;3
DAI344450953;D15000;2
DAI344450953;D15500;2
DAI343207273;D15100;3
DAI343207273;D15600;3
DAI343207273;D21300;3
DAI294723501;D23225;2
DAI294723501;D23362;2
DAI314608133;D22400;2
DAI314608133;D23110;2
DAI33383951X;D61000;3
DAI33383951X;D66000;3
DAI33383951X;E13000;3
DAI314597956;D18240;2
DAI314597956;D22400;2
DAI093088051;D22400;1
DAI07321650X;D23226;1
DAI298142201;D21300;1
DAI30362664X;D23100;3
DAI30362664X;D23110;3
DAI30362664X;D23226;3
DAI306206021;D41200;1
DAI34470971X;D23222;1
DAI071023313;D41500;2
DAI071023313;E15000;2
DAI34469867X;D23110;2
DAI34469867X;D23223;2
DAI164025847;D23350;2
DAI164025847;D51000;2
DAI298687046;D23350;1
DAI242657222;D42200;1
DAI333244869;D15000;2
DAI333244869;E15000;2
DAI155573462;D61000;1
DAI069868131;D35100;1
DAI254717764;D13000;2
DAI254717764;D21100;2
DAI355371596;D18120;2
DAI355371596;D22400;2
DAI333961145;D52000;2
DAI333961145;D66000;2
DAI226298671;D32300;1
DAI344451747;D15100;1
DAI270095314;D35000;1
DAI355347180;D24300;1
DAI120351145;D36000;1
DAI304650315;D36400;2
DAI304650315;D36900;2
DAI222358831;D36000;1
DAI315775580;D35000;2
DAI315775580;D35100;2
DAI239785622;D36300;1
DAI067861644;D34300;1
DAI344289974;D13300;1
DAI329814885;D32000;1
DAI297620584;D70000;2
DAI297620584;E15000;2
DAI304834890;D11000;1
DAI328576670;D37000;1
DAI32777925X;D70000;1
DAI183514890;D21100;4
DAI183514890;D21300;4
DAI183514890;E11000;4
DAI183514890;E18000;4
DAI240807669;D36900;1
DAI07450732X;D36300;1
DAI089784944;D36900;1
DAI123955467;D36900;1
DAI074560557;D36000;1
DAI327081732;D21100;2
DAI327081732;E12000;2
DAI325850577;D23120;1
DAI304078417;D21500;2
DAI304078417;D23222;2
DAI333757947;D24000;3
DAI333757947;D63000;3
DAI333757947;D69000;3
DAI298675129;D23330;1
DAI325856028;D23231;2
DAI325856028;D23340;2
DAI29755106X;E12000;1
DAI298687399;D22100;1
DAI33389720X;D11100;3
DAI33389720X;D12200;3
DAI33389720X;D16300;3
DAI321616669;D21800;2
DAI321616669;D23120;2
DAI34172923X;D15700;1
DAI297210777;D23310;1
DAI167989685;D36000;1
DAI287738981;D23224;1
DAI226764168;D13200;1
DAI333771397;D13200;1
DAI299178153;D12300;1
DAI301035660;D23222;1
DAI298979810;D23231;2
DAI298979810;D23350;2
DAI305088890;D21400;1
DAI180636421;D41400;2
DAI180636421;D52000;2
DAI187338205;D23222;2
DAI187338205;D23310;2
DAI122447166;D70000;1
DAI327857358;D34300;1
DAI073669075;D23222;1
DAI237356724;D41200;1
DAI345590848;D36900;1
DAI323498868;D36500;1
DAI251130681;D36300;1
DAI318139014;D36400;1
DAI198676026;D36000;2
DAI198676026;D36100;2
DAI238913996;D38000;3
DAI238913996;D42100;3
DAI238913996;E13000;3
DAI345520564;D36900;2
DAI345520564;D38000;2
DAI266601286;D34300;2
DAI266601286;D38000;2
DAI317428071;D34300;2
DAI317428071;D38000;2
DAI181663678;D37000;2
DAI181663678;D38000;2
DAI088438686;D35000;3
DAI088438686;D38000;3
DAI088438686;E13000;3
DAI322458293;D36900;1
DAI255734328;D34100;3
DAI255734328;D36200;3
DAI255734328;D38000;3
DAI343418738;D34100;2
DAI343418738;D36200;2
DAI068737378;D36200;2
DAI068737378;D38000;2
DAI074895931;D33000;3
DAI074895931;D36900;3
DAI074895931;D38000;3
DAI069581800;D33000;1
DAI164027521;D32000;2
DAI164027521;D33000;2
DAI246847689;D35000;2
DAI246847689;E13000;2
DAI310510287;D14300;2
DAI310510287;D14310;2
DAI174804431;D23222;1
DAI298962063;D23226;1
DAI13654956X;D23226;1
DAI241172993;D42100;2
DAI241172993;D51000;2
DAI213719843;D70000;1
DAI364171790;D12200;2
DAI364171790;D12800;2
DAI323265731;D68000;2
DAI323265731;D70000;2
DAI292151659;D12600;1
DAI291390110;D12600;1
DAI328299901;D21900;2
DAI328299901;D23211;2
DAI255175515;D12700;1
DAI395989736;D12800;2
DAI395989736;E16000;2
DAI325851425;D23120;3
DAI325851425;D23231;3
DAI325851425;D23310;3
DAI320819132;D63000;1
DAI273329340;D23222;2
DAI273329340;D23363;2
DAI338481427;D42100;1
DAI074707787;D21800;1
DAI203597621;D23223;1
DAI314278745;D24000;2
DAI314278745;D24200;2
DAI328973033;E14000;1
DAI29898234X;D70000;1
DAI067946763;D41200;1
DAI297120360;D41200;1
DAI103979492;D41200;2
DAI103979492;D70000;2
DAI197316492;D41600;1
DAI328447293;D41600;2
DAI328447293;E14000;2
DAI322620988;D41600;2
DAI322620988;E14000;2
DAI328448125;D41400;1
DAI318147408;D41400;2
DAI318147408;D41600;2
DAI305083090;D41300;2
DAI305083090;D41600;2
DAI069803587;D41400;1
DAI304733407;D41300;1
DAI298679647;D23350;3
DAI298679647;D41000;3
DAI298679647;D51000;3
DAI314489673;D51000;1
DAI256000824;D70000;1
DAI074765477;D70000;1
DAI332508366;D41000;2
DAI332508366;D70000;2
DAI080420990;D41000;2
DAI080420990;D70000;2
DAI091013569;D41500;1
DAI326888705;D70000;1
DAI267770596;D42200;2
DAI267770596;D70000;2
DAI15188305X;D42200;1
DAI072534362;D63000;1
DAI322032245;D60000;3
DAI322032245;D61000;3
DAI322032245;D63000;3
DAI073226033;D32400;2
DAI073226033;D54000;2
DAI24363238X;D54000;1
DAI295019433;D54000;1
DAI109084381;D36000;2
DAI109084381;D54000;2
DAI244577218;D54000;1
DAI269266224;D32300;2
DAI269266224;D42100;2
DAI330181807;D60000;2
DAI330181807;D69000;2
DAI341252867;D41100;2
DAI341252867;D42100;2
DAI318150093;D42100;1
DAI074304305;D42100;2
DAI074304305;E15000;2
DAI330628410;D42100;2
DAI330628410;D66000;2
DAI144856360;D42100;1
DAI075238357;D42100;1
DAI106486705;D42100;1
DAI329351907;D42100;1
DAI330675346;D42100;2
DAI330675346;D69000;2
DAI30453000X;D42100;1
DAI330729969;D42100;1
DAI341252735;D42100;2
DAI341252735;D42200;2
DAI141969954;D42100;1
DAI304355445;D51000;1
DAI30435306X;D11600;2
DAI30435306X;D51000;2
DAI128183004;D41300;1
DAI339156848;D14320;2
DAI339156848;E16000;2
DAI235144207;D16000;1
DAI275384373;D23222;1
DAI33189582X;D23100;1
DAI298390116;D14100;5
DAI298390116;D21100;5
DAI298390116;D21200;5
DAI298390116;D21300;5
DAI298390116;E16000;5
DAI288660935;D51000;1
DAI207125988;D51000;1
DAI341256676;D51000;2
DAI341256676;D67000;2
DAI298812770;D51000;2
DAI338822941;D51000;1
DAI074028545;D51000;2
DAI074028545;D52000;2
DAI166129275;D21500;1
DAI171417224;D41000;1
DAI073659576;D23233;1
DAI07248215X;D23224;1
DAI074723731;D70000;1
DAI074617052;D51000;2
DAI074617052;D70000;2
DAI074750399;D51000;2
DAI074750399;D70000;2
DAI142619140;D23110;2
DAI142619140;E13000;2
DAI297548018;D14200;1
DAI32777827X;D42200;2
DAI32777827X;D61000;2
DAI072125543;D21100;3
DAI072125543;D51000;3
DAI072125543;D70000;3
DAI345608402;D51000;1
DAI279976550;D41500;1
DAI327780002;D41200;2
DAI327780002;D41600;2
DAI085834467;D32300;2
DAI085834467;D33000;2
DAI213038439;D14210;1
DAI068407521;D17000;1
DAI073547328;D14442;1
DAI304374555;D23240;2
DAI304374555;D23310;2
DAI068791607;D16700;1
DAI181512343;D16200;1
DAI304837210;D16400;1
DAI180023853;D16000;5
DAI180023853;D16500;5
DAI180023853;D16600;5
DAI180023853;D30100;5
DAI180023853;D35400;5
DAI317892509;D16100;1
DAI244631379;D17000;1
DAI315093455;D17000;1
DAI297990357;D17000;1
DAI29806345X;D16500;1
DAI326907939;D22400;1
DAI326912274;D22400;1
DAI336288417;D22400;1
DAI327691654;D22100;2
DAI327691654;D22400;2
DAI304076120;D22400;1
DAI250519631;D22100;2
DAI250519631;D22400;2
DAI297092197;D18230;1
DAI333830814;D52000;1
DAI375141626;D12200;2
DAI375141626;D12800;2
DAI408131594;D13400;1
DAI310508150;D35100;2
DAI310508150;D37000;2
DAI322633435;D34100;2
DAI322633435;D36200;2
DAI407534288;D21700;2
DAI407534288;D22500;2
DAI074755048;D22400;3
DAI074755048;D22700;3
DAI074755048;E15000;3
DAI106591746;D70000;1
DAI318258722;D22000;2
DAI318258722;E15000;2
DAI340496819;D18100;2
DAI340496819;E15000;2
DAI304097454;D18100;2
DAI304097454;E15000;2
DAI174234988;D21400;2
DAI174234988;D21500;2
DAI345582306;D41200;1
DAI073981419;D52000;2
DAI073981419;D70100;2
DAI304116955;D14430;1
DAI139498281;D22700;2
DAI139498281;D23110;2
DAI075187981;D21900;2
DAI075187981;D23110;2
DAI069729182;D41200;1
DAI180870920;D18220;2
DAI180870920;D26000;2
DAI114978506;D44000;1
DAI298980207;D42100;3
DAI298980207;D42200;3
DAI298980207;E15000;3
DAI172373506;D35000;2
DAI172373506;D36900;2
DAI250247194;D21100;3
DAI250247194;D21200;3
DAI250247194;D51000;3
DAI322813611;D23350;2
DAI322813611;D51000;2
DAI269232346;D35400;1
DAI322043727;D36000;2
DAI322043727;D51000;2
DAI269451587;D66000;1
DAI11522016X;E15000;1
DAI304818321;D24300;4
DAI355347083;D24300;1
DAI33348584X;D15500;2
DAI33348584X;D18100;2
DAI332305821;D15100;1
DAI298693216;D12100;3
DAI298693216;D21300;3
DAI298693216;D21700;3
DAI330648098;D11000;1
DAI174455267;D51000;1
DAI068529562;D16000;2
DAI068529562;E15000;2
DAI074864777;D24300;1
DAI195438868;D51000;1
DAI297693514;D51000;1
DAI332503364;D51000;1
DAI272741191;D23231;3
DAI272741191;D51000;3
DAI272741191;D53000;3
DAI356262316;D18240;1
DAI333484673;D15500;2
DAI333484673;D18130;2
DAI314599118;D11600;1
DAI297706071;D21900;2
DAI297706071;D51000;2
DAI171618149;D21800;2
DAI171618149;D23120;2
DAI343058219;D18230;2
DAI343058219;D22400;2
DAI340495545;D22200;1
DAI340577436;D18120;2
DAI340577436;D18130;2
DAI097572047;D68000;2
DAI097572047;D70100;2
DAI304348074;D22300;2
DAI304348074;D22400;2
DAI157462498;D34300;1
DAI127708227;D23120;2
DAI127708227;D23220;2
DAI126969078;D11800;1
DAI298400502;D16200;1
DAI325816913;D16200;1
DAI151627886;D52000;2
DAI151627886;D70000;2
DAI380171643;D70100;1
DAI265779626;D18210;1
DAI18388535X;D23120;2
DAI18388535X;D23225;2
DAI074307444;D51000;1
DAI146943600;D34300;1
DAI331668084;D18210;1
DAI097441953;D70000;1
DAI250129477;D51000;1
DAI156274388;D34300;1
DAI086431471;D41600;1
DAI195163451;D70000;2
DAI195163451;D70100;2
DAI068373643;D65000;1
DAI297705210;D51000;1
DAI07399863X;D51000;1
DAI263419894;D51000;1
DAI168491346;D34300;2
DAI168491346;D42100;2
DAI410526681;D23350;1
DAI255171307;D15100;2
DAI255171307;D15600;2
DAI340295775;D15100;2
DAI340295775;D15400;2
DAI304110523;D15600;2
DAI304110523;D15700;2
DAI089156986;D21300;4
DAI089156986;D21400;4
DAI089156986;D21800;4
DAI089156986;D23110;4
DAI315418397;D18230;1
DAI385913966;D14400;2
DAI385913966;D14410;2
DAI143848844;D41300;2
DAI143848844;D41600;2
DAI10090002X;D21300;2
DAI10090002X;D21700;2
DAI075211459;D42100;2
DAI075211459;D60000;2
DAI330012142;D52000;2
DAI330012142;D63000;2
DAI241764483;D41500;1
DAI23788643X;D70000;1
DAI338462139;D70000;1
DAI187346674;D42000;1
DAI112389007;D24000;1
DAI158571991;D42100;2
DAI158571991;D42200;2
DAI32935891X;D70000;1
DAI075122138;D61000;2
DAI075122138;D63000;2
DAI364160756;D16000;1
DAI341664375;D18210;2
DAI341664375;D22400;2
DAI288680103;D62000;1
DAI298675323;D22100;1
DAI371306027;D13000;2
DAI371306027;D13100;2
DAI34394992X;E15000;1
DAI304118362;E15000;1
DAI333479718;D21400;2
DAI333479718;D22500;2
DAI343207362;D21300;2
DAI343207362;D22100;2
DAI315351381;D24300;1
DAI352168838;D22400;1
DAI270754814;D35500;2
DAI270754814;D65000;2
DAI364157356;D35500;2
DAI364157356;D65000;2
DAI371308062;D22500;1
DAI205428711;D11600;2
DAI205428711;D70000;2
DAI314406832;D42000;3
DAI314406832;E13000;3
DAI314406832;E15000;3
DAI327781602;D70000;1
DAI079278469;D21300;4
DAI079278469;D21400;4
DAI079278469;D21800;4
DAI079278469;D23120;4
DAI327780657;D11000;2
DAI327780657;D11700;2
DAI182981630;D23120;2
DAI182981630;D23330;2
DAI258116129;D23225;1
DAI292974965;D67000;1
DAI315442905;D41000;2
DAI315442905;D70000;2
DAI333163710;D70000;1
DAI073515329;D61000;2
DAI073515329;D68000;2
DAI344712362;D23340;1
DAI266040470;D33000;1
DAI100524788;D23380;1
DAI175307199;D23110;2
DAI175307199;D23220;2
DAI141897236;D15500;4
DAI141897236;E17000;4
DAI145488594;D23224;1
DAI298683776;D21100;1
DAI395646227;D13100;1
DAI333164644;D61000;1
DAI091734835;D24300;1
DAI322751217;D70000;1
DAI070910995;D14330;2
DAI070910995;D14400;2
DAI155292994;D65000;1
DAI157169278;D21900;2
DAI157169278;D23110;2
DAI073117234;D34100;2
DAI073117234;D37000;2
DAI125159692;D41600;1
DAI330648659;D24300;1
DAI314598006;D24300;2
DAI314598006;E11000;2
DAI323928145;D15600;2
DAI323928145;D18210;2
DAI33384856X;E15000;1
DAI070028729;D21300;2
DAI070028729;D22100;2
DAI089233360;D14240;4
DAI089233360;D14700;4
DAI07497498X;D15600;2
DAI07497498X;D22100;2
DAI142349321;D51000;2
DAI142349321;D63000;2
DAI298399881;D44000;2
DAI298399881;D70000;2
DAI339232609;D14900;2
DAI339232609;D32100;2
DAI267177054;D23225;2
DAI267177054;D23380;2
DAI155612239;D70000;1
DAI166956767;D13700;1
DAI329937731;D23363;1
DAI183921127;D14240;2
DAI183921127;D14340;2
DAI324212615;D14310;1
DAI161768733;D14240;2
DAI161768733;D14320;2
DAI096924969;D11600;3
DAI096924969;D11700;3
DAI096924969;D16100;3
DAI175520569;D13400;3
DAI175520569;D13500;3
DAI175520569;D13600;3
DAI174683936;D70000;1
DAI298812177;D53000;2
DAI298812177;D68000;2
DAI323248527;D33000;1
DAI074474952;D34300;2
DAI074474952;D42100;2
DAI228031281;D34200;1
DAI339236329;D11000;1
DAI074018507;D14240;3
DAI074018507;D14700;3
DAI074018507;D70000;3
DAI072418834;D36200;1
DAI180232916;D51000;1
DAI073642258;D36000;2
DAI073642258;D51000;2
DAI234632577;D70000;1
DAI204487587;D33000;2
DAI204487587;D35000;2
DAI304827754;D21300;2
DAI304827754;D23340;2
DAI112891039;D23340;1
DAI317024418;D61000;1
DAI078404762;D21100;1
DAI160003075;D16200;1
DAI069302227;D41200;1
DAI332036634;D41200;1
DAI225862948;D14340;1
DAI070392544;D14330;1
DAI298400499;D12300;2
DAI298400499;D14320;2
DAI142114685;D12300;2
DAI142114685;D14320;2
DAI260614890;D18220;3
DAI260614890;D23000;3
DAI260614890;D26000;3
DAI304105066;D13200;1
DAI304120669;D21100;1
DAI093659172;D23231;1
DAI344713113;D23224;1
DAI071365303;D34000;3
DAI071365303;D37000;3
DAI071365303;D62000;3
DAI304366595;D41200;2
DAI304366595;D41600;2
DAI344704718;D23350;3
DAI344704718;D23362;3
DAI344704718;D41300;3
DAI333833538;D16400;1
DAI304362875;D16600;1
DAI240277783;D23310;2
DAI240277783;D23362;2
DAI073701394;D70000;1
DAI354889818;D21100;1
DAI298207680;D23340;1
DAI323253245;D33000;1
DAI310623723;D21400;2
DAI310623723;D21500;2
DAi087727390;D14900;2
DAi087727390;D24000;2
DAI075124785;D34100;2
DAI075124785;D37000;2
DAI304820954;D21300;2
DAI304820954;D21500;2
DAI330519395;D34000;1
DAI316166332;D32000;2
DAI316166332;D42100;2
DAI172396549;D70000;1
DAI338439498;D54000;1
DAI338439501;D54000;1
DAI308108396;D70000;1
DAI304362972;D12400;1
DAI333848748;D18120;1
DAI352208546;D18120;2
DAI352208546;D18130;2
DAI356253422;D21700;1
DAI314134530;D13100;2
DAI314134530;D21300;2
DAI337920346;D32200;1
DAI173571484;D42100;2
DAI173571484;D42200;2
DAI174064098;D42100;2
DAI174064098;D42200;2
DAI180758942;D42200;1
DAI12631702X;D51000;1
DAI288140354;D70000;1
DAI305135317;D70000;1
DAI327774436;D70000;1
DAI298185059;D70000;1
DAI326514392;D41600;1
DAI351942637;D23231;2
DAI351942637;D51000;2
DAI352207515;D70000;1
DAI323038816;D42200;2
DAI323038816;D70100;2
DAI074627449;D14600;2
DAI074627449;D15100;2
DAI364170751;D14431;1
DAI098212036;D23231;2
DAI098212036;D51000;2
DAI180153536;D41200;1
DAI120368617;D22100;2
DAI120368617;D22300;2
DAI323251897;D70000;1
DAI326164375;D33000;1
DAI263981657;D11600;1
DAI363920498;D14240;2
DAI363920498;D16000;2
DAI330072579;D22000;2
DAI330072579;D22300;2
DAI340300108;D21100;1
DAI166031755;D16100;1
DAI256575924;D11600;1
DAI074251015;D11000;1
DAI074972324;D23220;1
DAI163237689;D23310;2
DAI163237689;D23362;2
DAI156125757;D23240;2
DAI156125757;D23310;2
DAI245002030;D24000;1
DAI177228091;D23350;3
DAI177228091;D23380;3
DAI177228091;D24000;3
DAI39114555X;D21400;2
DAI39114555X;D36000;2
DAI330179780;D14900;2
DAI330179780;D60000;2
DAI175649847;D36000;2
DAI175649847;D36100;2
DAI333139054;D33000;1
DAI30818422X;D33000;1
DAI341660108;D21300;3
DAI341660108;D22100;3
DAI341660108;E11000;3
DAI314406387;D15400;1
DAI322850274;D15400;1
DAI304086290;D16000;1
DAI304121223;D12200;2
DAI304121223;E16000;2
DAI298981866;D23330;1
DAI074518011;D70000;1
DAI315392223;D30100;1
DAI32304512X;D35000;1
DAI298980908;D23213;1
DAI322128188;D21800;2
DAI322128188;D23213;2
DAI314604936;D21000;2
DAI304832685;D23231;1
DAI353216925;D24300;1
DAI308733983;D24300;1
DAI328663697;D51000;1
DAI327782129;D60000;2
DAI327782129;D62000;2
DAI304112984;D14210;2
DAI304112984;D14800;2
DAI263618978;D32000;2
DAI263618978;D42100;2
DAI326078789;D21100;1
DAI334214580;D24000;2
DAI334214580;D70000;2
DAI244224447;D23330;1
DAI364155876;D15600;2
DAI364155876;D17000;2
DAI274725169;D21400;2
DAI274725169;D23222;2
DAI304119725;D14400;2
DAI304119725;E11000;2
DAI364160098;D14220;1
DAI28358548X;D23222;1
DAI30483713X;D11000;1
DAI339946199;D11600;1
DAI304077356;D23222;1
DAI298981424;D21200;1
DAI074755285;D24300;1
DAI268458545;D23130;1
DAI30460870X;D24300;2
DAI30460870X;D51000;2
DAI068412886;D15300;1
DAI181446715;D21400;2
DAI181446715;D22100;2
DAI069881936;D41600;1
DAI074312677;D12000;2
DAI074312677;D14000;2
DAI298696282;D23222;1
DAI107514648;D23222;1
DAI364156910;D14240;1
DAI341737925;D61000;1
DAI159371244;D70000;1
DAI408824336;D21400;2
DAI408824336;D21500;2
DAI322847478;D61000;2
DAI322847478;E14000;2
DAI09718196X;D52000;1
DAI125590172;D41400;2
DAI125590172;D41600;2
DAI203597338;D23310;1
DAI298679388;D23222;2
DAI298679388;D23310;2
DAI33944553X;D21900;2
DAI33944553X;D23110;2
DAI32325294X;D42100;1
DAI073445991;D23120;1
DAI186160356;D41600;1
DAI188777873;D23110;3
DAI188777873;D23212;3
DAI188777873;D23380;3
DAI304822809;D51000;1
DAI079237495;D70000;1
DAI265000505;D32000;2
DAI265000505;D33000;2
DAI176740937;D23214;1
DAI314130837;D41300;1
DAI363920501;D51000;1
DAI11858815X;D70000;1
DAI329477420;D70000;1
DAI097852651;D65000;1
DAI163190372;D21300;2
DAI163190372;D21600;2
DAI133949206;D21800;2
DAI133949206;D23226;2
DAI264981529;D23223;2
DAI264981529;D23330;2
DAI241494117;D21300;1
DAI067891683;D23224;1
DAI113903871;D21800;3
DAI113903871;D23100;3
DAI113903871;D23222;3
DAI163708436;D21300;1
DAI068434294;D21700;2
DAI068434294;D23231;2
DAI272594377;D21100;3
DAI272594377;D23110;3
DAI272594377;D25100;3
DAI147602645;D23362;1
DAI075209381;D21800;4
DAI075209381;D21900;4
DAI075209381;D22100;4
DAI075209381;D23110;4
DAI289037875;D23222;1
DAI074865579;D22100;1
DAI292976100;D21100;1
DAI197270611;D21500;2
DAI197270611;D23222;2
DAI07171832X;D21300;2
DAI07171832X;D23222;2
DAI230373372;D23222;1
DAI29739276X;D21900;2
DAI29739276X;D52000;2
DAI298207087;D23300;1
DAI168375680;D23221;2
DAI168375680;D23362;2
DAI352785675;D23320;1
DAI153138009;D23223;1
DAI251821641;D23224;1
DAI13895643X;D23110;2
DAI13895643X;D23224;2
DAI174221703;D21500;2
DAI174221703;D21800;2
DAI213605899;D23222;1
DAI243533411;D23226;2
DAI243533411;D23362;2
DAI07484783X;D21300;2
DAI07484783X;D23223;2
DAI309263581;D23222;2
DAI309263581;D23320;2
DAI166129992;D22100;1
DAI081365373;D21100;1
DAI195135105;D23300;1
DAI263287807;D23225;2
DAI263287807;D23361;2
DAI27258861X;D23140;2
DAI27258861X;D23214;2
DAI315767820;D23300;2
DAI315767820;D23362;2
DAI229332803;D23222;1
DAI384058922;D23223;2
DAI384058922;D23362;2
DAI23636152X;D23120;2
DAI23636152X;D23362;2
DAI086762745;D22100;1
DAI331386054;D23233;1
DAI363920544;D21500;2
DAI363920544;D21800;2
DAI322065054;D23233;1
DAI292063962;D21400;2
DAI292063962;D21700;2
DAI363920579;D22100;1
DAI146235649;D23222;1
DAI101952422;D22100;2
DAI101952422;D23110;2
DAI171736168;D23211;1
